"idNo","condition","response","stimNum","polAffil"
"648338","liberal",-1,84,"liberal"
"648338","liberal",1,129,"liberal"
"648338","liberal",1,108,"liberal"
"648338","liberal",-1,44,"liberal"
"648338","liberal",1,75,"liberal"
"648338","liberal",-1,23,"liberal"
"648338","liberal",1,109,"liberal"
"648338","liberal",-1,148,"liberal"
"648338","liberal",-1,89,"liberal"
"648338","liberal",1,188,"liberal"
"648338","liberal",1,184,"liberal"
"648338","liberal",1,173,"liberal"
"648338","liberal",1,45,"liberal"
"648338","liberal",-1,137,"liberal"
"648338","liberal",-1,220,"liberal"
"648338","liberal",-1,30,"liberal"
"648338","liberal",1,204,"liberal"
"648338","liberal",-1,239,"liberal"
"648338","liberal",1,170,"liberal"
"648338","liberal",1,249,"liberal"
"648338","liberal",-1,21,"liberal"
"648338","liberal",1,182,"liberal"
"648338","liberal",1,154,"liberal"
"648338","liberal",1,17,"liberal"
"648338","liberal",1,247,"liberal"
"648338","liberal",-1,98,"liberal"
"648338","liberal",-1,194,"liberal"
"648338","liberal",1,110,"liberal"
"648338","liberal",-1,86,"liberal"
"648338","liberal",1,57,"liberal"
"648338","liberal",-1,47,"liberal"
"648338","liberal",-1,64,"liberal"
"648338","liberal",-1,55,"liberal"
"648338","liberal",-1,38,"liberal"
"648338","liberal",1,189,"liberal"
"648338","liberal",-1,32,"liberal"
"648338","liberal",-1,149,"liberal"
"648338","liberal",1,71,"liberal"
"648338","liberal",1,124,"liberal"
"648338","liberal",-1,166,"liberal"
"648338","liberal",1,226,"liberal"
"648338","liberal",1,123,"liberal"
"648338","liberal",-1,186,"liberal"
"648338","liberal",1,41,"liberal"
"648338","liberal",1,11,"liberal"
"648338","liberal",-1,174,"liberal"
"648338","liberal",1,210,"liberal"
"648338","liberal",1,56,"liberal"
"648338","liberal",-1,54,"liberal"
"648338","liberal",1,246,"liberal"
"648338","liberal",1,147,"liberal"
"648338","liberal",-1,92,"liberal"
"648338","liberal",-1,90,"liberal"
"648338","liberal",1,165,"liberal"
"648338","liberal",-1,50,"liberal"
"648338","liberal",1,102,"liberal"
"648338","liberal",1,122,"liberal"
"648338","liberal",-1,228,"liberal"
"648338","liberal",1,51,"liberal"
"648338","liberal",-1,221,"liberal"
"648338","liberal",1,231,"liberal"
"648338","liberal",1,34,"liberal"
"648338","liberal",1,181,"liberal"
"648338","liberal",1,114,"liberal"
"648338","liberal",-1,15,"liberal"
"648338","liberal",1,107,"liberal"
"648338","liberal",-1,169,"liberal"
"648338","liberal",1,26,"liberal"
"648338","liberal",1,141,"liberal"
"648338","liberal",-1,18,"liberal"
"648338","liberal",1,120,"liberal"
"648338","liberal",-1,139,"liberal"
"648338","liberal",-1,222,"liberal"
"648338","liberal",1,196,"liberal"
"648338","liberal",1,91,"liberal"
"648338","liberal",-1,14,"liberal"
"648338","liberal",-1,236,"liberal"
"648338","liberal",-1,178,"liberal"
"648338","liberal",1,191,"liberal"
"648338","liberal",-1,66,"liberal"
"648338","liberal",-1,103,"liberal"
"648338","liberal",-1,40,"liberal"
"648338","liberal",-1,241,"liberal"
"648338","liberal",1,159,"liberal"
"648338","liberal",1,36,"liberal"
"648338","liberal",-1,227,"liberal"
"648338","liberal",-1,156,"liberal"
"648338","liberal",1,3,"liberal"
"648338","liberal",1,94,"liberal"
"648338","liberal",1,212,"liberal"
"648338","liberal",1,74,"liberal"
"648338","liberal",1,88,"liberal"
"648338","liberal",1,134,"liberal"
"648338","liberal",-1,198,"liberal"
"648338","liberal",1,31,"liberal"
"648338","liberal",1,82,"liberal"
"648338","liberal",-1,52,"liberal"
"648338","liberal",-1,185,"liberal"
"648338","liberal",1,22,"liberal"
"458729","liberal",-1,169,"liberal"
"458729","liberal",-1,237,"liberal"
"458729","liberal",-1,194,"liberal"
"458729","liberal",1,24,"liberal"
"458729","liberal",1,246,"liberal"
"458729","liberal",-1,40,"liberal"
"458729","liberal",-1,175,"liberal"
"458729","liberal",1,159,"liberal"
"458729","liberal",-1,31,"liberal"
"458729","liberal",1,2,"liberal"
"458729","liberal",1,43,"liberal"
"458729","liberal",-1,238,"liberal"
"458729","liberal",-1,241,"liberal"
"458729","liberal",-1,214,"liberal"
"458729","liberal",1,80,"liberal"
"458729","liberal",-1,15,"liberal"
"458729","liberal",1,206,"liberal"
"458729","liberal",1,82,"liberal"
"458729","liberal",-1,180,"liberal"
"458729","liberal",-1,109,"liberal"
"458729","liberal",-1,136,"liberal"
"458729","liberal",1,27,"liberal"
"458729","liberal",-1,9,"liberal"
"458729","liberal",1,135,"liberal"
"458729","liberal",-1,134,"liberal"
"458729","liberal",-1,208,"liberal"
"458729","liberal",1,126,"liberal"
"458729","liberal",-1,177,"liberal"
"458729","liberal",-1,16,"liberal"
"458729","liberal",-1,165,"liberal"
"458729","liberal",1,228,"liberal"
"458729","liberal",-1,22,"liberal"
"458729","liberal",-1,170,"liberal"
"458729","liberal",-1,139,"liberal"
"458729","liberal",1,81,"liberal"
"458729","liberal",1,222,"liberal"
"458729","liberal",1,157,"liberal"
"458729","liberal",1,181,"liberal"
"458729","liberal",1,95,"liberal"
"458729","liberal",1,70,"liberal"
"458729","liberal",-1,36,"liberal"
"458729","liberal",-1,58,"liberal"
"458729","liberal",1,127,"liberal"
"458729","liberal",-1,33,"liberal"
"458729","liberal",-1,110,"liberal"
"458729","liberal",-1,116,"liberal"
"458729","liberal",1,205,"liberal"
"458729","liberal",-1,182,"liberal"
"458729","liberal",-1,28,"liberal"
"458729","liberal",-1,236,"liberal"
"458729","liberal",-1,87,"liberal"
"458729","liberal",1,105,"liberal"
"458729","liberal",-1,12,"liberal"
"458729","liberal",-1,239,"liberal"
"458729","liberal",1,149,"liberal"
"458729","liberal",1,235,"liberal"
"458729","liberal",1,52,"liberal"
"458729","liberal",-1,108,"liberal"
"458729","liberal",1,114,"liberal"
"458729","liberal",1,1,"liberal"
"458729","liberal",-1,161,"liberal"
"458729","liberal",1,69,"liberal"
"458729","liberal",-1,21,"liberal"
"458729","liberal",-1,60,"liberal"
"458729","liberal",1,14,"liberal"
"458729","liberal",-1,140,"liberal"
"458729","liberal",1,93,"liberal"
"458729","liberal",1,62,"liberal"
"458729","liberal",-1,215,"liberal"
"458729","liberal",-1,210,"liberal"
"458729","liberal",-1,176,"liberal"
"458729","liberal",-1,98,"liberal"
"458729","liberal",1,11,"liberal"
"458729","liberal",1,29,"liberal"
"458729","liberal",-1,202,"liberal"
"458729","liberal",1,7,"liberal"
"458729","liberal",-1,197,"liberal"
"458729","liberal",-1,230,"liberal"
"458729","liberal",-1,48,"liberal"
"458729","liberal",1,32,"liberal"
"458729","liberal",1,151,"liberal"
"458729","liberal",-1,145,"liberal"
"458729","liberal",1,63,"liberal"
"458729","liberal",1,183,"liberal"
"458729","liberal",-1,187,"liberal"
"458729","liberal",-1,120,"liberal"
"458729","liberal",1,65,"liberal"
"458729","liberal",1,152,"liberal"
"458729","liberal",1,224,"liberal"
"458729","liberal",-1,34,"liberal"
"458729","liberal",1,101,"liberal"
"458729","liberal",-1,129,"liberal"
"458729","liberal",-1,132,"liberal"
"458729","liberal",1,218,"liberal"
"458729","liberal",-1,84,"liberal"
"458729","liberal",1,72,"liberal"
"458729","liberal",-1,188,"liberal"
"458729","liberal",1,158,"liberal"
"458729","liberal",-1,18,"liberal"
"458729","liberal",1,119,"liberal"
"458729","liberal",1,89,"liberal"
"458729","liberal",-1,211,"liberal"
"458729","liberal",-1,94,"liberal"
"458729","liberal",-1,5,"liberal"
"458729","liberal",-1,8,"liberal"
"458729","liberal",1,138,"liberal"
"458729","liberal",-1,130,"liberal"
"458729","liberal",1,91,"liberal"
"458729","liberal",1,217,"liberal"
"458729","liberal",1,112,"liberal"
"458729","liberal",1,56,"liberal"
"458729","liberal",1,73,"liberal"
"458729","liberal",-1,245,"liberal"
"458729","liberal",1,125,"liberal"
"458729","liberal",-1,168,"liberal"
"458729","liberal",1,225,"liberal"
"458729","liberal",1,203,"liberal"
"458729","liberal",-1,219,"liberal"
"458729","liberal",1,49,"liberal"
"458729","liberal",-1,30,"liberal"
"458729","liberal",-1,204,"liberal"
"458729","liberal",-1,35,"liberal"
"458729","liberal",-1,243,"liberal"
"458729","liberal",-1,186,"liberal"
"458729","liberal",1,233,"liberal"
"458729","liberal",-1,79,"liberal"
"458729","liberal",1,102,"liberal"
"458729","liberal",1,88,"liberal"
"458729","liberal",-1,191,"liberal"
"458729","liberal",-1,97,"liberal"
"458729","liberal",1,240,"liberal"
"458729","liberal",-1,115,"liberal"
"458729","liberal",-1,171,"liberal"
"458729","liberal",1,90,"liberal"
"458729","liberal",1,198,"liberal"
"458729","liberal",1,221,"liberal"
"458729","liberal",-1,111,"liberal"
"458729","liberal",1,150,"liberal"
"458729","liberal",1,190,"liberal"
"458729","liberal",1,223,"liberal"
"458729","liberal",1,133,"liberal"
"458729","liberal",1,163,"liberal"
"458729","liberal",1,100,"liberal"
"458729","liberal",-1,26,"liberal"
"458729","liberal",-1,61,"liberal"
"458729","liberal",1,117,"liberal"
"458729","liberal",1,123,"liberal"
"458729","liberal",-1,131,"liberal"
"458729","liberal",-1,86,"liberal"
"458729","liberal",1,67,"liberal"
"458729","liberal",-1,201,"liberal"
"458729","liberal",-1,200,"liberal"
"458729","liberal",-1,242,"liberal"
"458729","liberal",-1,193,"liberal"
"458729","liberal",-1,226,"liberal"
"458729","liberal",1,144,"liberal"
"458729","liberal",-1,77,"liberal"
"458729","liberal",-1,38,"liberal"
"458729","liberal",1,42,"liberal"
"458729","liberal",-1,216,"liberal"
"458729","liberal",-1,68,"liberal"
"458729","liberal",-1,20,"liberal"
"458729","liberal",1,57,"liberal"
"458729","liberal",-1,162,"liberal"
"458729","liberal",1,179,"liberal"
"458729","liberal",-1,85,"liberal"
"458729","liberal",-1,148,"liberal"
"458729","liberal",1,99,"liberal"
"458729","liberal",1,147,"liberal"
"458729","liberal",1,19,"liberal"
"458729","liberal",1,249,"liberal"
"458729","liberal",-1,103,"liberal"
"458729","liberal",1,146,"liberal"
"458729","liberal",1,59,"liberal"
"458729","liberal",-1,209,"liberal"
"458729","liberal",-1,250,"liberal"
"458729","liberal",-1,184,"liberal"
"458729","liberal",-1,185,"liberal"
"458729","liberal",1,227,"liberal"
"458729","liberal",-1,53,"liberal"
"458729","liberal",-1,155,"liberal"
"458729","liberal",1,13,"liberal"
"458729","liberal",1,106,"liberal"
"458729","liberal",1,178,"liberal"
"458729","liberal",1,39,"liberal"
"458729","liberal",-1,199,"liberal"
"458729","liberal",-1,76,"liberal"
"458729","liberal",-1,71,"liberal"
"458729","liberal",-1,78,"liberal"
"458729","liberal",1,207,"liberal"
"458729","liberal",-1,220,"liberal"
"458729","liberal",1,137,"liberal"
"458729","liberal",1,6,"liberal"
"458729","liberal",1,122,"liberal"
"458729","liberal",1,173,"liberal"
"458729","liberal",1,25,"liberal"
"458729","liberal",-1,75,"liberal"
"458729","liberal",1,41,"liberal"
"458729","liberal",-1,153,"liberal"
"458729","liberal",1,107,"liberal"
"458729","liberal",1,195,"liberal"
"458729","liberal",-1,74,"liberal"
"458729","liberal",-1,113,"liberal"
"458729","liberal",-1,164,"liberal"
"458729","liberal",1,104,"liberal"
"458729","liberal",-1,213,"liberal"
"458729","liberal",1,143,"liberal"
"458729","liberal",-1,124,"liberal"
"458729","liberal",1,167,"liberal"
"458729","liberal",-1,160,"liberal"
"458729","liberal",-1,96,"liberal"
"458729","liberal",-1,248,"liberal"
"458729","liberal",1,17,"liberal"
"458729","liberal",1,247,"liberal"
"458729","liberal",-1,4,"liberal"
"458729","liberal",1,45,"liberal"
"458729","liberal",-1,128,"liberal"
"458729","liberal",-1,174,"liberal"
"458729","liberal",-1,232,"liberal"
"458729","liberal",-1,92,"liberal"
"458729","liberal",-1,229,"liberal"
"458729","liberal",-1,23,"liberal"
"458729","liberal",1,47,"liberal"
"458729","liberal",-1,231,"liberal"
"458729","liberal",1,50,"liberal"
"458729","liberal",1,141,"liberal"
"458729","liberal",1,54,"liberal"
"458729","liberal",-1,44,"liberal"
"458729","liberal",1,118,"liberal"
"458729","liberal",1,142,"liberal"
"458729","liberal",1,66,"liberal"
"458729","liberal",-1,64,"liberal"
"458729","liberal",-1,3,"liberal"
"458729","liberal",1,212,"liberal"
"458729","liberal",1,234,"liberal"
"458729","liberal",1,37,"liberal"
"458729","liberal",1,192,"liberal"
"458729","liberal",1,83,"liberal"
"458729","liberal",1,154,"liberal"
"458729","liberal",1,166,"liberal"
"458729","liberal",1,196,"liberal"
"458729","liberal",-1,51,"liberal"
"458729","liberal",-1,55,"liberal"
"458729","liberal",-1,156,"liberal"
"458729","liberal",1,244,"liberal"
"458729","liberal",-1,10,"liberal"
"458729","liberal",1,172,"liberal"
"458729","liberal",-1,121,"liberal"
"458729","liberal",1,46,"liberal"
"458729","liberal",-1,189,"liberal"
"627839","liberal",-1,235,"liberal"
"627839","liberal",1,132,"liberal"
"627839","liberal",-1,180,"liberal"
"627839","liberal",-1,193,"liberal"
"627839","liberal",1,188,"liberal"
"627839","liberal",-1,8,"liberal"
"627839","liberal",-1,66,"liberal"
"627839","liberal",1,236,"liberal"
"627839","liberal",-1,124,"liberal"
"627839","liberal",-1,247,"liberal"
"627839","liberal",1,137,"liberal"
"627839","liberal",1,179,"liberal"
"627839","liberal",-1,156,"liberal"
"627839","liberal",-1,18,"liberal"
"627839","liberal",1,6,"liberal"
"627839","liberal",1,94,"liberal"
"627839","liberal",1,48,"liberal"
"627839","liberal",1,64,"liberal"
"627839","liberal",1,70,"liberal"
"627839","liberal",1,161,"liberal"
"627839","liberal",1,114,"liberal"
"627839","liberal",1,206,"liberal"
"627839","liberal",-1,208,"liberal"
"627839","liberal",1,100,"liberal"
"627839","liberal",-1,186,"liberal"
"627839","liberal",-1,243,"liberal"
"627839","liberal",1,171,"liberal"
"627839","liberal",1,39,"liberal"
"627839","liberal",-1,5,"liberal"
"627839","liberal",-1,127,"liberal"
"627839","liberal",-1,27,"liberal"
"627839","liberal",-1,187,"liberal"
"627839","liberal",1,56,"liberal"
"627839","liberal",1,36,"liberal"
"627839","liberal",1,53,"liberal"
"627839","liberal",1,55,"liberal"
"627839","liberal",-1,119,"liberal"
"627839","liberal",1,78,"liberal"
"627839","liberal",1,102,"liberal"
"627839","liberal",1,139,"liberal"
"627839","liberal",1,101,"liberal"
"627839","liberal",-1,22,"liberal"
"627839","liberal",-1,199,"liberal"
"627839","liberal",1,14,"liberal"
"627839","liberal",1,87,"liberal"
"627839","liberal",1,7,"liberal"
"627839","liberal",-1,248,"liberal"
"627839","liberal",1,50,"liberal"
"627839","liberal",-1,60,"liberal"
"627839","liberal",-1,204,"liberal"
"627839","liberal",1,141,"liberal"
"627839","liberal",1,97,"liberal"
"627839","liberal",-1,61,"liberal"
"627839","liberal",-1,23,"liberal"
"627839","liberal",-1,172,"liberal"
"627839","liberal",1,249,"liberal"
"627839","liberal",-1,32,"liberal"
"627839","liberal",-1,131,"liberal"
"627839","liberal",1,11,"liberal"
"627839","liberal",-1,232,"liberal"
"627839","liberal",1,185,"liberal"
"627839","liberal",1,181,"liberal"
"627839","liberal",1,154,"liberal"
"627839","liberal",1,241,"liberal"
"627839","liberal",1,231,"liberal"
"627839","liberal",1,92,"liberal"
"627839","liberal",1,52,"liberal"
"627839","liberal",-1,222,"liberal"
"627839","liberal",1,109,"liberal"
"627839","liberal",1,17,"liberal"
"627839","liberal",-1,118,"liberal"
"627839","liberal",-1,104,"liberal"
"627839","liberal",1,242,"liberal"
"627839","liberal",1,24,"liberal"
"627839","liberal",-1,62,"liberal"
"627839","liberal",-1,89,"liberal"
"627839","liberal",1,150,"liberal"
"627839","liberal",-1,147,"liberal"
"627839","liberal",-1,26,"liberal"
"627839","liberal",-1,144,"liberal"
"627839","liberal",1,134,"liberal"
"627839","liberal",1,123,"liberal"
"627839","liberal",1,29,"liberal"
"627839","liberal",1,83,"liberal"
"627839","liberal",-1,71,"liberal"
"627839","liberal",-1,229,"liberal"
"627839","liberal",1,201,"liberal"
"627839","liberal",1,125,"liberal"
"627839","liberal",-1,140,"liberal"
"627839","liberal",-1,122,"liberal"
"627839","liberal",1,169,"liberal"
"627839","liberal",-1,170,"liberal"
"627839","liberal",-1,223,"liberal"
"627839","liberal",-1,58,"liberal"
"627839","liberal",-1,207,"liberal"
"627839","liberal",-1,20,"liberal"
"627839","liberal",1,164,"liberal"
"627839","liberal",-1,216,"liberal"
"627839","liberal",1,33,"liberal"
"627839","liberal",-1,166,"liberal"
"627839","liberal",-1,28,"liberal"
"627839","liberal",-1,63,"liberal"
"627839","liberal",1,16,"liberal"
"627839","liberal",-1,219,"liberal"
"627839","liberal",-1,160,"liberal"
"627839","liberal",-1,226,"liberal"
"627839","liberal",-1,189,"liberal"
"627839","liberal",-1,103,"liberal"
"627839","liberal",1,105,"liberal"
"627839","liberal",1,133,"liberal"
"627839","liberal",1,46,"liberal"
"627839","liberal",-1,194,"liberal"
"627839","liberal",1,106,"liberal"
"627839","liberal",1,213,"liberal"
"627839","liberal",-1,54,"liberal"
"627839","liberal",1,158,"liberal"
"627839","liberal",-1,44,"liberal"
"627839","liberal",-1,84,"liberal"
"627839","liberal",-1,214,"liberal"
"627839","liberal",1,245,"liberal"
"627839","liberal",1,49,"liberal"
"627839","liberal",1,91,"liberal"
"627839","liberal",1,108,"liberal"
"627839","liberal",1,148,"liberal"
"627839","liberal",1,77,"liberal"
"627839","liberal",-1,120,"liberal"
"627839","liberal",1,99,"liberal"
"627839","liberal",1,163,"liberal"
